source,ids,num_topics,languages,years
USA,199234302,2,es,all
USA,199234302,2,fr,2012
USA,199234302,2,fr,all
USA,199234302,2,all,2021
USA,199234302,2,all,2016
USA,199234302,2,all,2020
USA,199234302,2,all,2019
USA,199234302,2,all,2018
USA,199234302,2,all,2014
USA,199234302,2,all,2015
USA,199234302,2,all,2012
USA,199234302,2,all,2013
USA,199234302,2,all,2017
USA,199234302,2,all,all
USA,128534762,2,en,2021
USA,128534762,2,en,2016
USA,128534762,2,en,2020
USA,128534762,2,en,2019
USA,128534762,2,en,2018
USA,128534762,2,en,2014
USA,128534762,2,en,2015
USA,128534762,2,en,2012
USA,128534762,2,en,2013
USA,128534762,2,en,2017
USA,128534762,2,en,all
USA,128534762,2,es,2020
USA,128534762,2,es,2019
USA,128534762,2,es,all
USA,128534762,2,fr,2016
USA,128534762,2,fr,2019
USA,128534762,2,fr,2018
USA,128534762,2,fr,2014
USA,128534762,2,fr,2015
USA,128534762,2,fr,2017
USA,128534762,2,fr,all
USA,128534762,2,all,2021
USA,128534762,2,all,2016
USA,128534762,2,all,2020
USA,128534762,2,all,2019
USA,128534762,2,all,2018
USA,128534762,2,all,2014
USA,128534762,2,all,2015
USA,128534762,2,all,2012
USA,128534762,2,all,2013
USA,128534762,2,all,2017
USA,128534762,2,all,all
USA,31639623,2,en,2021
USA,31639623,2,en,2016
USA,31639623,2,en,2020
USA,31639623,2,en,2019
USA,31639623,2,en,2018
USA,31639623,2,en,2014
USA,31639623,2,en,2015
USA,31639623,2,en,2017
USA,31639623,2,en,all
USA,31639623,2,fr,2019
USA,31639623,2,fr,all
USA,31639623,2,all,2021
USA,31639623,2,all,2016
USA,31639623,2,all,2020
USA,31639623,2,all,2019
USA,31639623,2,all,2018
USA,31639623,2,all,2014
USA,31639623,2,all,2015
USA,31639623,2,all,2017
USA,31639623,2,all,all
USA,141746127,2,en,2021
USA,141746127,2,en,2016
USA,141746127,2,en,2020
USA,141746127,2,en,2019
USA,141746127,2,en,2018
USA,141746127,2,en,2014
USA,141746127,2,en,2015
USA,141746127,2,en,2012
USA,141746127,2,en,2013
USA,141746127,2,en,2017
USA,141746127,2,en,2011
USA,141746127,2,en,all
USA,141746127,2,es,2016
USA,141746127,2,es,2014
USA,141746127,2,es,2015
USA,141746127,2,es,2012
USA,141746127,2,es,2013
USA,141746127,2,es,2017
USA,141746127,2,es,2011
USA,141746127,2,es,all
USA,141746127,2,fr,2021
USA,141746127,2,fr,2014
USA,141746127,2,fr,2013
USA,141746127,2,fr,all
USA,141746127,2,all,2021
USA,141746127,2,all,2016
USA,141746127,2,all,2020
USA,141746127,2,all,2019
USA,141746127,2,all,2018
USA,141746127,2,all,2014
USA,141746127,2,all,2015
USA,141746127,2,all,2012
USA,141746127,2,all,2013
USA,141746127,2,all,2017
USA,141746127,2,all,2011
USA,141746127,2,all,all
USA,340566737,2,en,2021
USA,340566737,2,en,2016
USA,340566737,2,en,2020
USA,340566737,2,en,2019
USA,340566737,2,en,2018
USA,340566737,2,en,2014
USA,340566737,2,en,2015
USA,340566737,2,en,2012
USA,340566737,2,en,2013
USA,340566737,2,en,2017
USA,340566737,2,en,2011
USA,340566737,2,en,all
USA,340566737,2,fr,2021
USA,340566737,2,fr,2016
USA,340566737,2,fr,2020
USA,340566737,2,fr,2019
USA,340566737,2,fr,2018
USA,340566737,2,fr,2014
USA,340566737,2,fr,2015
USA,340566737,2,fr,2012
USA,340566737,2,fr,2013
USA,340566737,2,fr,2017
USA,340566737,2,fr,2011
USA,340566737,2,fr,all
USA,340566737,2,all,2021
USA,340566737,2,all,2016
USA,340566737,2,all,2020
USA,340566737,2,all,2019
USA,340566737,2,all,2018
USA,340566737,2,all,2014
USA,340566737,2,all,2015
USA,340566737,2,all,2012
USA,340566737,2,all,2013
USA,340566737,2,all,2017
USA,340566737,2,all,2011
USA,340566737,2,all,all
USA,993611407,2,en,2021
USA,993611407,2,en,2016
USA,993611407,2,en,2020
USA,993611407,2,en,2019
USA,993611407,2,en,2018
USA,993611407,2,en,2014
USA,993611407,2,en,2015
USA,993611407,2,en,2013
USA,993611407,2,en,2017
USA,993611407,2,en,all
USA,993611407,2,es,2016
USA,993611407,2,es,2020
USA,993611407,2,es,2019
USA,993611407,2,es,2014
USA,993611407,2,es,2015
USA,993611407,2,es,2013
USA,993611407,2,es,2017
USA,993611407,2,es,all
USA,993611407,2,fr,2021
USA,993611407,2,fr,2014
USA,993611407,2,fr,2015
USA,993611407,2,fr,2013
USA,993611407,2,fr,2017
USA,993611407,2,fr,all
USA,993611407,2,all,2021
USA,993611407,2,all,2016
USA,993611407,2,all,2020
USA,993611407,2,all,2019
USA,993611407,2,all,2018
USA,993611407,2,all,2014
USA,993611407,2,all,2015
USA,993611407,2,all,2013
USA,993611407,2,all,2017
USA,993611407,2,all,all
USA,3028189937,2,en,2021
USA,3028189937,2,en,2016
USA,3028189937,2,en,2020
USA,3028189937,2,en,2019
USA,3028189937,2,en,2018
USA,3028189937,2,en,2015
USA,3028189937,2,en,2017
USA,3028189937,2,en,all
USA,3028189937,2,fr,2016
USA,3028189937,2,fr,2020
USA,3028189937,2,fr,2019
USA,3028189937,2,fr,2018
USA,3028189937,2,fr,2015
USA,3028189937,2,fr,2017
USA,3028189937,2,fr,all
USA,3028189937,2,all,2021
USA,3028189937,2,all,2016
USA,3028189937,2,all,2020
USA,3028189937,2,all,2019
USA,3028189937,2,all,2018
USA,3028189937,2,all,2015
USA,3028189937,2,all,2017
USA,3028189937,2,all,all
USA,182360370,2,en,2021
USA,182360370,2,en,2016
USA,182360370,2,en,2020
USA,182360370,2,en,2019
USA,182360370,2,en,2018
USA,182360370,2,en,2017
USA,182360370,2,en,all
USA,182360370,2,fr,2020
USA,182360370,2,fr,all
USA,182360370,2,all,2021
USA,182360370,2,all,2016
USA,182360370,2,all,2020
USA,182360370,2,all,2019
USA,182360370,2,all,2018
USA,182360370,2,all,2017
USA,182360370,2,all,all
USA,197341208,2,en,2021
USA,197341208,2,en,2016
USA,197341208,2,en,2020
USA,197341208,2,en,2019
USA,197341208,2,en,2018
USA,197341208,2,en,2014
USA,197341208,2,en,2015
USA,197341208,2,en,2012
USA,197341208,2,en,2013
USA,197341208,2,en,2017
USA,197341208,2,en,2011
USA,197341208,2,en,2010
USA,197341208,2,en,all
USA,197341208,2,fr,2020
USA,197341208,2,fr,2018
USA,197341208,2,fr,all
USA,197341208,2,all,2021
USA,197341208,2,all,2016
USA,197341208,2,all,2020
USA,197341208,2,all,2019
USA,197341208,2,all,2018
USA,197341208,2,all,2014
USA,197341208,2,all,2015
USA,197341208,2,all,2012
USA,197341208,2,all,2013
USA,197341208,2,all,2017
USA,197341208,2,all,2011
USA,197341208,2,all,2010
USA,197341208,2,all,all
USA,311899155,2,ru,2016
USA,311899155,2,ru,2017
USA,311899155,2,ru,all
USA,311899155,2,en,2021
USA,311899155,2,en,2016
USA,311899155,2,en,2020
USA,311899155,2,en,2019
USA,311899155,2,en,2018
USA,311899155,2,en,2015
USA,311899155,2,en,2017
USA,311899155,2,en,all
USA,311899155,2,all,2021
USA,311899155,2,all,2016
USA,311899155,2,all,2020
USA,311899155,2,all,2019
USA,311899155,2,all,2018
USA,311899155,2,all,2015
USA,311899155,2,all,2017
USA,311899155,2,all,all
USA,148276558,2,en,2021
USA,148276558,2,en,2016
USA,148276558,2,en,2020
USA,148276558,2,en,2019
USA,148276558,2,en,2018
USA,148276558,2,en,2014
USA,148276558,2,en,2015
USA,148276558,2,en,2012
USA,148276558,2,en,2013
USA,148276558,2,en,2017
USA,148276558,2,en,2011
USA,148276558,2,en,2010
USA,148276558,2,en,all
USA,148276558,2,all,2021
USA,148276558,2,all,2016
USA,148276558,2,all,2020
USA,148276558,2,all,2019
USA,148276558,2,all,2018
USA,148276558,2,all,2014
USA,148276558,2,all,2015
USA,148276558,2,all,2012
USA,148276558,2,all,2013
USA,148276558,2,all,2017
USA,148276558,2,all,2011
USA,148276558,2,all,2010
USA,148276558,2,all,all
USA,14856951,2,en,2021
USA,14856951,2,en,2016
USA,14856951,2,en,2020
USA,14856951,2,en,2019
USA,14856951,2,en,2018
USA,14856951,2,en,2014
USA,14856951,2,en,2015
USA,14856951,2,en,2012
USA,14856951,2,en,2013
USA,14856951,2,en,2017
USA,14856951,2,en,2011
USA,14856951,2,en,2009
USA,14856951,2,en,2010
USA,14856951,2,en,2008
USA,14856951,2,en,all
USA,14856951,2,all,2021
USA,14856951,2,all,2016
USA,14856951,2,all,2020
USA,14856951,2,all,2019
USA,14856951,2,all,2018
USA,14856951,2,all,2014
USA,14856951,2,all,2015
USA,14856951,2,all,2012
USA,14856951,2,all,2013
USA,14856951,2,all,2017
USA,14856951,2,all,2011
USA,14856951,2,all,2009
USA,14856951,2,all,2010
USA,14856951,2,all,2008
USA,14856951,2,all,all
USA,9624742,2,en,2021
USA,9624742,2,en,2016
USA,9624742,2,en,2020
USA,9624742,2,en,2019
USA,9624742,2,en,2018
USA,9624742,2,en,2014
USA,9624742,2,en,2015
USA,9624742,2,en,2012
USA,9624742,2,en,2013
USA,9624742,2,en,2017
USA,9624742,2,en,2011
USA,9624742,2,en,2010
USA,9624742,2,en,all
USA,9624742,2,es,2017
USA,9624742,2,es,all
USA,9624742,2,fr,2020
USA,9624742,2,fr,2017
USA,9624742,2,fr,all
USA,9624742,2,all,2021
USA,9624742,2,all,2016
USA,9624742,2,all,2020
USA,9624742,2,all,2019
USA,9624742,2,all,2018
USA,9624742,2,all,2014
USA,9624742,2,all,2015
USA,9624742,2,all,2012
USA,9624742,2,all,2013
USA,9624742,2,all,2017
USA,9624742,2,all,2011
USA,9624742,2,all,2010
USA,9624742,2,all,all
USA,117388701,2,en,2021
USA,117388701,2,en,2016
USA,117388701,2,en,2020
USA,117388701,2,en,2019
USA,117388701,2,en,2018
USA,117388701,2,en,2014
USA,117388701,2,en,2015
USA,117388701,2,en,2013
USA,117388701,2,en,2017
USA,117388701,2,en,all
USA,117388701,2,es,2021
USA,117388701,2,es,2016
USA,117388701,2,es,2020
USA,117388701,2,es,2019
USA,117388701,2,es,2018
USA,117388701,2,es,2014
USA,117388701,2,es,2015
USA,117388701,2,es,2017
USA,117388701,2,es,all
USA,117388701,2,all,2021
USA,117388701,2,all,2016
USA,117388701,2,all,2020
USA,117388701,2,all,2019
USA,117388701,2,all,2018
USA,117388701,2,all,2014
USA,117388701,2,all,2015
USA,117388701,2,all,2013
USA,117388701,2,all,2017
USA,117388701,2,all,all
USA,292908967,2,ru,2021
USA,292908967,2,ru,2020
USA,292908967,2,ru,2019
USA,292908967,2,ru,2018
USA,292908967,2,ru,all
USA,292908967,2,en,2021
USA,292908967,2,en,2016
USA,292908967,2,en,2020
USA,292908967,2,en,2019
USA,292908967,2,en,2018
USA,292908967,2,en,2014
USA,292908967,2,en,2012
USA,292908967,2,en,all
USA,292908967,2,fr,2020
USA,292908967,2,fr,all
USA,292908967,2,all,2021
USA,292908967,2,all,2016
USA,292908967,2,all,2020
USA,292908967,2,all,2019
USA,292908967,2,all,2018
USA,292908967,2,all,2014
USA,292908967,2,all,2012
USA,292908967,2,all,all
USA,326747625,2,en,2021
USA,326747625,2,en,2016
USA,326747625,2,en,2020
USA,326747625,2,en,2019
USA,326747625,2,en,2018
USA,326747625,2,en,2014
USA,326747625,2,en,2015
USA,326747625,2,en,2017
USA,326747625,2,en,all
USA,326747625,2,all,2021
USA,326747625,2,all,2016
USA,326747625,2,all,2020
USA,326747625,2,all,2019
USA,326747625,2,all,2018
USA,326747625,2,all,2014
USA,326747625,2,all,2015
USA,326747625,2,all,2017
USA,326747625,2,all,all
USA,18212352,2,en,2021
USA,18212352,2,en,2016
USA,18212352,2,en,2020
USA,18212352,2,en,2019
USA,18212352,2,en,2018
USA,18212352,2,en,2014
USA,18212352,2,en,2015
USA,18212352,2,en,2012
USA,18212352,2,en,2013
USA,18212352,2,en,2017
USA,18212352,2,en,2011
USA,18212352,2,en,2009
USA,18212352,2,en,2010
USA,18212352,2,en,all
USA,18212352,2,es,2016
USA,18212352,2,es,2015
USA,18212352,2,es,2013
USA,18212352,2,es,all
USA,18212352,2,fr,2018
USA,18212352,2,fr,2012
USA,18212352,2,fr,2011
USA,18212352,2,fr,2009
USA,18212352,2,fr,2010
USA,18212352,2,fr,all
USA,18212352,2,all,2021
USA,18212352,2,all,2016
USA,18212352,2,all,2020
USA,18212352,2,all,2019
USA,18212352,2,all,2018
USA,18212352,2,all,2014
USA,18212352,2,all,2015
USA,18212352,2,all,2012
USA,18212352,2,all,2013
USA,18212352,2,all,2017
USA,18212352,2,all,2011
USA,18212352,2,all,2009
USA,18212352,2,all,2010
USA,18212352,2,all,all
USA,58451369,2,en,2021
USA,58451369,2,en,2016
USA,58451369,2,en,2020
USA,58451369,2,en,2019
USA,58451369,2,en,2018
USA,58451369,2,en,2014
USA,58451369,2,en,2015
USA,58451369,2,en,2012
USA,58451369,2,en,2013
USA,58451369,2,en,2017
USA,58451369,2,en,all
USA,58451369,2,es,2020
USA,58451369,2,es,all
USA,58451369,2,fr,2016
USA,58451369,2,fr,2019
USA,58451369,2,fr,all
USA,58451369,2,all,2021
USA,58451369,2,all,2016
USA,58451369,2,all,2020
USA,58451369,2,all,2019
USA,58451369,2,all,2018
USA,58451369,2,all,2014
USA,58451369,2,all,2015
USA,58451369,2,all,2012
USA,58451369,2,all,2013
USA,58451369,2,all,2017
USA,58451369,2,all,all
USA,all,2,ru,2021
USA,all,2,ru,2016
USA,all,2,ru,2020
USA,all,2,ru,2019
USA,all,2,ru,2018
USA,all,2,ru,2014
USA,all,2,ru,2015
USA,all,2,ru,2012
USA,all,2,ru,2013
USA,all,2,ru,2017
USA,all,2,ru,all
USA,all,2,en,2021
USA,all,2,en,2016
USA,all,2,en,2020
USA,all,2,en,2019
USA,all,2,en,2018
USA,all,2,en,2014
USA,all,2,en,2015
USA,all,2,en,2012
USA,all,2,en,2013
USA,all,2,en,2017
USA,all,2,en,2011
USA,all,2,en,2009
USA,all,2,en,2010
USA,all,2,en,2008
USA,all,2,en,all
USA,all,2,es,2021
USA,all,2,es,2016
USA,all,2,es,2020
USA,all,2,es,2019
USA,all,2,es,2018
USA,all,2,es,2014
USA,all,2,es,2015
USA,all,2,es,2012
USA,all,2,es,2013
USA,all,2,es,2017
USA,all,2,es,2011
USA,all,2,es,2009
USA,all,2,es,2010
USA,all,2,es,all
USA,all,2,fr,2021
USA,all,2,fr,2016
USA,all,2,fr,2020
USA,all,2,fr,2019
USA,all,2,fr,2018
USA,all,2,fr,2014
USA,all,2,fr,2015
USA,all,2,fr,2012
USA,all,2,fr,2013
USA,all,2,fr,2017
USA,all,2,fr,2011
USA,all,2,fr,2009
USA,all,2,fr,2010
USA,all,2,fr,all
USA,all,2,all,2021
USA,all,2,all,2016
USA,all,2,all,2020
USA,all,2,all,2019
USA,all,2,all,2018
USA,all,2,all,2014
USA,all,2,all,2015
USA,all,2,all,2012
USA,all,2,all,2013
USA,all,2,all,2017
USA,all,2,all,2011
USA,all,2,all,2009
USA,all,2,all,2010
USA,all,2,all,2008
USA,all,2,all,all
USA,21645304,3,en,2021
USA,21645304,3,en,2016
USA,21645304,3,en,2020
USA,21645304,3,en,2019
USA,21645304,3,en,2018
USA,21645304,3,en,2014
USA,21645304,3,en,2015
USA,21645304,3,en,2012
USA,21645304,3,en,2013
USA,21645304,3,en,2017
USA,21645304,3,en,2009
USA,21645304,3,en,all
USA,21645304,3,fr,2020
USA,21645304,3,fr,2019
USA,21645304,3,fr,2017
USA,21645304,3,fr,all
USA,21645304,3,all,2021
USA,21645304,3,all,2016
USA,21645304,3,all,2020
USA,21645304,3,all,2019
USA,21645304,3,all,2018
USA,21645304,3,all,2014
USA,21645304,3,all,2015
USA,21645304,3,all,2012
USA,21645304,3,all,2013
USA,21645304,3,all,2017
USA,21645304,3,all,2009
USA,21645304,3,all,all
USA,498663728,3,en,2021
USA,498663728,3,en,2016
USA,498663728,3,en,2020
USA,498663728,3,en,2019
USA,498663728,3,en,2018
USA,498663728,3,en,2014
USA,498663728,3,en,2015
USA,498663728,3,en,2017
USA,498663728,3,en,all
USA,498663728,3,all,2021
USA,498663728,3,all,2016
USA,498663728,3,all,2020
USA,498663728,3,all,2019
USA,498663728,3,all,2018
USA,498663728,3,all,2014
USA,498663728,3,all,2015
USA,498663728,3,all,2017
USA,498663728,3,all,all
USA,266008957,3,en,2021
USA,266008957,3,en,2016
USA,266008957,3,en,2020
USA,266008957,3,en,2019
USA,266008957,3,en,2018
USA,266008957,3,en,2014
USA,266008957,3,en,2015
USA,266008957,3,en,2017
USA,266008957,3,en,all
USA,266008957,3,es,2017
USA,266008957,3,es,all
USA,266008957,3,fr,2016
USA,266008957,3,fr,2020
USA,266008957,3,fr,2019
USA,266008957,3,fr,2018
USA,266008957,3,fr,2014
USA,266008957,3,fr,2015
USA,266008957,3,fr,2017
USA,266008957,3,fr,all
USA,266008957,3,all,2021
USA,266008957,3,all,2016
USA,266008957,3,all,2020
USA,266008957,3,all,2019
USA,266008957,3,all,2018
USA,266008957,3,all,2014
USA,266008957,3,all,2015
USA,266008957,3,all,2017
USA,266008957,3,all,all
USA,486678517,3,en,2021
USA,486678517,3,en,2020
USA,486678517,3,en,2019
USA,486678517,3,en,2018
USA,486678517,3,en,2017
USA,486678517,3,en,all
USA,486678517,3,es,2021
USA,486678517,3,es,2020
USA,486678517,3,es,2019
USA,486678517,3,es,2018
USA,486678517,3,es,2017
USA,486678517,3,es,all
USA,486678517,3,fr,2021
USA,486678517,3,fr,2020
USA,486678517,3,fr,2018
USA,486678517,3,fr,2017
USA,486678517,3,fr,all
USA,486678517,3,all,2021
USA,486678517,3,all,2020
USA,486678517,3,all,2019
USA,486678517,3,all,2018
USA,486678517,3,all,2017
USA,486678517,3,all,all
USA,119023613,3,ru,2020
USA,119023613,3,ru,2019
USA,119023613,3,ru,all
USA,119023613,3,en,2021
USA,119023613,3,en,2020
USA,119023613,3,en,2019
USA,119023613,3,en,2018
USA,119023613,3,en,2015
USA,119023613,3,en,2012
USA,119023613,3,en,2017
USA,119023613,3,en,all
USA,119023613,3,all,2021
USA,119023613,3,all,2020
USA,119023613,3,all,2019
USA,119023613,3,all,2018
USA,119023613,3,all,2015
USA,119023613,3,all,2012
USA,119023613,3,all,2017
USA,119023613,3,all,all
USA,67232748,3,en,2021
USA,67232748,3,en,2016
USA,67232748,3,en,2020
USA,67232748,3,en,2019
USA,67232748,3,en,2018
USA,67232748,3,en,2014
USA,67232748,3,en,2015
USA,67232748,3,en,2017
USA,67232748,3,en,all
USA,67232748,3,fr,2020
USA,67232748,3,fr,2018
USA,67232748,3,fr,all
USA,67232748,3,all,2021
USA,67232748,3,all,2016
USA,67232748,3,all,2020
USA,67232748,3,all,2019
USA,67232748,3,all,2018
USA,67232748,3,all,2014
USA,67232748,3,all,2015
USA,67232748,3,all,2017
USA,67232748,3,all,all
USA,86029229,3,en,2021
USA,86029229,3,en,2016
USA,86029229,3,en,2020
USA,86029229,3,en,2019
USA,86029229,3,en,2018
USA,86029229,3,en,2015
USA,86029229,3,en,2017
USA,86029229,3,en,all
USA,86029229,3,all,2021
USA,86029229,3,all,2016
USA,86029229,3,all,2020
USA,86029229,3,all,2019
USA,86029229,3,all,2018
USA,86029229,3,all,2015
USA,86029229,3,all,2017
USA,86029229,3,all,all
USA,238019832,3,en,2021
USA,238019832,3,en,2016
USA,238019832,3,en,2020
USA,238019832,3,en,2019
USA,238019832,3,en,2018
USA,238019832,3,en,2014
USA,238019832,3,en,2015
USA,238019832,3,en,2012
USA,238019832,3,en,2013
USA,238019832,3,en,2017
USA,238019832,3,en,all
USA,238019832,3,fr,2018
USA,238019832,3,fr,2015
USA,238019832,3,fr,all
USA,238019832,3,all,2021
USA,238019832,3,all,2016
USA,238019832,3,all,2020
USA,238019832,3,all,2019
USA,238019832,3,all,2018
USA,238019832,3,all,2014
USA,238019832,3,all,2015
USA,238019832,3,all,2012
USA,238019832,3,all,2013
USA,238019832,3,all,2017
USA,238019832,3,all,all
USA,618334097,3,en,2021
USA,618334097,3,en,2016
USA,618334097,3,en,2020
USA,618334097,3,en,2019
USA,618334097,3,en,2018
USA,618334097,3,en,2014
USA,618334097,3,en,2015
USA,618334097,3,en,2012
USA,618334097,3,en,2013
USA,618334097,3,en,2017
USA,618334097,3,en,all
USA,618334097,3,es,2016
USA,618334097,3,es,all
USA,618334097,3,fr,2016
USA,618334097,3,fr,2014
USA,618334097,3,fr,2015
USA,618334097,3,fr,2012
USA,618334097,3,fr,2013
USA,618334097,3,fr,all
USA,618334097,3,all,2021
USA,618334097,3,all,2016
USA,618334097,3,all,2020
USA,618334097,3,all,2019
USA,618334097,3,all,2018
USA,618334097,3,all,2014
USA,618334097,3,all,2015
USA,618334097,3,all,2012
USA,618334097,3,all,2013
USA,618334097,3,all,2017
USA,618334097,3,all,all
USA,262149951,3,en,2021
USA,262149951,3,en,2016
USA,262149951,3,en,2020
USA,262149951,3,en,2019
USA,262149951,3,en,2018
USA,262149951,3,en,2015
USA,262149951,3,en,2017
USA,262149951,3,en,all
USA,262149951,3,fr,2021
USA,262149951,3,fr,all
USA,262149951,3,all,2021
USA,262149951,3,all,2016
USA,262149951,3,all,2020
USA,262149951,3,all,2019
USA,262149951,3,all,2018
USA,262149951,3,all,2015
USA,262149951,3,all,2017
USA,262149951,3,all,all
USA,216234513,3,en,2021
USA,216234513,3,en,2016
USA,216234513,3,en,2020
USA,216234513,3,en,2019
USA,216234513,3,en,2018
USA,216234513,3,en,2014
USA,216234513,3,en,2015
USA,216234513,3,en,2017
USA,216234513,3,en,all
USA,216234513,3,all,2021
USA,216234513,3,all,2016
USA,216234513,3,all,2020
USA,216234513,3,all,2019
USA,216234513,3,all,2018
USA,216234513,3,all,2014
USA,216234513,3,all,2015
USA,216234513,3,all,2017
USA,216234513,3,all,all
USA,163910493,3,en,2021
USA,163910493,3,en,2016
USA,163910493,3,en,2020
USA,163910493,3,en,2019
USA,163910493,3,en,2018
USA,163910493,3,en,2014
USA,163910493,3,en,2015
USA,163910493,3,en,2017
USA,163910493,3,en,all
USA,163910493,3,fr,2016
USA,163910493,3,fr,all
USA,163910493,3,all,2021
USA,163910493,3,all,2016
USA,163910493,3,all,2020
USA,163910493,3,all,2019
USA,163910493,3,all,2018
USA,163910493,3,all,2014
USA,163910493,3,all,2015
USA,163910493,3,all,2017
USA,163910493,3,all,all
USA,2950969565,3,ru,2021
USA,2950969565,3,ru,2020
USA,2950969565,3,ru,2019
USA,2950969565,3,ru,2018
USA,2950969565,3,ru,2017
USA,2950969565,3,ru,all
USA,2950969565,3,en,2021
USA,2950969565,3,en,2020
USA,2950969565,3,en,2019
USA,2950969565,3,en,2018
USA,2950969565,3,en,2015
USA,2950969565,3,en,2017
USA,2950969565,3,en,all
USA,2950969565,3,fr,2021
USA,2950969565,3,fr,all
USA,2950969565,3,all,2021
USA,2950969565,3,all,2020
USA,2950969565,3,all,2019
USA,2950969565,3,all,2018
USA,2950969565,3,all,2015
USA,2950969565,3,all,2017
USA,2950969565,3,all,all
USA,19981036,3,en,2021
USA,19981036,3,en,2016
USA,19981036,3,en,2020
USA,19981036,3,en,2019
USA,19981036,3,en,2018
USA,19981036,3,en,2014
USA,19981036,3,en,2015
USA,19981036,3,en,2012
USA,19981036,3,en,2017
USA,19981036,3,en,all
USA,19981036,3,fr,2021
USA,19981036,3,fr,2016
USA,19981036,3,fr,2020
USA,19981036,3,fr,2019
USA,19981036,3,fr,all
USA,19981036,3,all,2021
USA,19981036,3,all,2016
USA,19981036,3,all,2020
USA,19981036,3,all,2019
USA,19981036,3,all,2018
USA,19981036,3,all,2014
USA,19981036,3,all,2015
USA,19981036,3,all,2012
USA,19981036,3,all,2017
USA,19981036,3,all,all
USA,2182811810,3,en,2021
USA,2182811810,3,en,2016
USA,2182811810,3,en,2020
USA,2182811810,3,en,2018
USA,2182811810,3,en,2014
USA,2182811810,3,en,2015
USA,2182811810,3,en,2013
USA,2182811810,3,en,all
USA,2182811810,3,all,2021
USA,2182811810,3,all,2016
USA,2182811810,3,all,2020
USA,2182811810,3,all,2018
USA,2182811810,3,all,2014
USA,2182811810,3,all,2015
USA,2182811810,3,all,2013
USA,2182811810,3,all,all
USA,2283571250,3,en,2021
USA,2283571250,3,en,2016
USA,2283571250,3,en,2020
USA,2283571250,3,en,2019
USA,2283571250,3,en,2018
USA,2283571250,3,en,2014
USA,2283571250,3,en,2015
USA,2283571250,3,en,2017
USA,2283571250,3,en,all
USA,2283571250,3,es,2015
USA,2283571250,3,es,all
USA,2283571250,3,fr,2021
USA,2283571250,3,fr,2016
USA,2283571250,3,fr,2020
USA,2283571250,3,fr,2019
USA,2283571250,3,fr,2018
USA,2283571250,3,fr,2014
USA,2283571250,3,fr,2015
USA,2283571250,3,fr,2017
USA,2283571250,3,fr,all
USA,2283571250,3,all,2021
USA,2283571250,3,all,2016
USA,2283571250,3,all,2020
USA,2283571250,3,all,2019
USA,2283571250,3,all,2018
USA,2283571250,3,all,2014
